"corpusid","externalids","url","title","authors","venue","publicationvenueid","year","referencecount","citationcount","influentialcitationcount","isopenaccess","s2fieldsofstudy","publicationtypes","publicationdate","journal","corpusid"
"2561431","{acl=null, dblp=null, arxiv=null, mag=2027911088, corpusid=2561431, pubmed=23056420, doi=10.1371/journal.pone.0046718, pubmedcentral=3466280}","https://www.semanticscholar.org/paper/8ed82a63453175b31ef521fe0c87470561dad4b3","Pyocyanin Promotes Extracellular DNA Release in Pseudomonas aeruginosa","[{authorid=38715173, name=T. Das}, {authorid=50666354, name=M. Manefield}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2012","36","200","9","true","[{category=Biology, source=s2-fos-model}, {category=Environmental Science, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2012-10-08","{name=PLoS ONE, pages=null, volume=7}","2561431"
"58637424","{acl=null, dblp=null, arxiv=1807.00963, mag=2810182840, corpusid=58637424, pubmed=30655462, doi=10.1107/S1600577518015175, pubmedcentral=null}","https://www.semanticscholar.org/paper/a465fbf3f3e59b36cad3b07217a89809aff0c8b3","Proposal of X-ray absorption spectroscopy and magnetic circular dichroism using broadband free-electron lasers.","[{authorid=66234525, name=B. Deng}, {authorid=46758600, name=Jiawei Yan}, {authorid=51258046, name=Qingmin Zhang}, {authorid=66090778, name=Yaodong Sang}, {authorid=23783918, name=H. Deng}]","Journal of Synchrotron Radiation","6277ecc4-aad6-4158-be73-71bd7769430d","2018","53","7","0","true","[{category=Physics, source=s2-fos-model}, {category=Physics, source=external}, {category=Materials Science, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2018-07-03","{name=Journal of synchrotron radiation, pages=
          1-10
        , volume=26 Pt 1}","58637424"
"13153328","{acl=null, dblp=null, arxiv=null, mag=2054387590, corpusid=13153328, pubmed=25692032, doi=10.1155/2015/601812, pubmedcentral=4321851}","https://www.semanticscholar.org/paper/9c888f7622732c9f33d97d03c764beda83bcf5ae","Evaluation of 24-Hour Arterial Stiffness Indices and Central Hemodynamics in Healthy Normotensive Subjects versus Treated or Untreated Hypertensive Patients: A Feasibility Study","[{authorid=8336419, name=Stefano Omboni}, {authorid=5819715, name=I. Posokhov}, {authorid=1423404490, name=A. Rogoza}]","International Journal of Hypertension","cc3f2f5f-8268-423b-b0a7-478756f07c90","2015","54","23","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2015-01-26","{name=International Journal of Hypertension, pages=null, volume=2015}","13153328"
"52040613","{acl=null, dblp=null, arxiv=null, mag=2885537176, corpusid=52040613, pubmed=30121900, doi=10.1007/s00439-018-1920-1, pubmedcentral=6132641}","https://www.semanticscholar.org/paper/deaf90d530efb862750ff6743282bdb961b82d94","South Korea: in the midst of a privacy reform centered on data sharing","[{authorid=2118625328, name=Hannah Kim}, {authorid=38092206, name=So Yoon Kim}, {authorid=2883827, name=Y. Joly}]","Human Genetics","43b87a47-bd26-4b65-918f-f9bbd159ea77","2018","37","14","1","true","[{category=Law, source=s2-fos-model}, {category=Political Science, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[Review, JournalArticle]","2018-08-01","{name=Human Genetics, pages=627 - 635, volume=137}","52040613"
"56719500","{acl=null, dblp=null, arxiv=null, mag=2905644852, corpusid=56719500, pubmed=30583734, doi=10.1186/s13071-018-3215-8, pubmedcentral=6304787}","https://www.semanticscholar.org/paper/26342bda9e2e2867796fb935bf9b62be9f27846d","The Nix locus on the male-specific homologue of chromosome 1 in Aedes albopictus is a strong candidate for a male-determining factor","[{authorid=3950564, name=L. Gomulski}, {authorid=52550986, name=Marina Mariconti}, {authorid=52544836, name=A. Di Cosimo}, {authorid=4222617, name=F. Scolari}, {authorid=30868748, name=M. Manni}, {authorid=6484709, name=G. Savini}, {authorid=5339131, name=A. Malacrida}, {authorid=4142253, name=G. Gasperi}]","Parasites & Vectors","093944e8-526f-4721-b357-06780c5eb463","2018","61","14","0","true","[{category=Biology, source=s2-fos-model}, {category=Environmental Science, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2018-12-01","{name=Parasites & Vectors, pages=null, volume=11}","56719500"
"3347406","{acl=null, dblp=null, arxiv=null, mag=2753171193, corpusid=3347406, pubmed=28858397, doi=10.1002/jcph.994, pubmedcentral=5811797}","https://www.semanticscholar.org/paper/a202f59c5effa1ed7293b2186c11b9fb8580060c","Model‐Based Approach to Predict Adherence to Protocol During Antiobesity Trials","[{authorid=17686564, name=V. D. Sharma}, {authorid=51067645, name=F. Combes}, {authorid=5592790, name=M. Vakilynejad}, {authorid=5154044, name=G. Lahu}, {authorid=4621435, name=L. Lesko}, {authorid=8162626, name=Mirjam N Trame}]","Journal of clinical pharmacology","33b50733-0be0-44b0-844a-63653da91391","2017","35","4","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[Study, JournalArticle, ClinicalTrial]","2017-08-31","{name=Journal of Clinical Pharmacology, pages=240 - 253, volume=58}","3347406"
"1512545","{acl=null, dblp=null, arxiv=null, mag=2077496193, corpusid=1512545, pubmed=23166640, doi=10.1371/journal.pone.0049322, pubmedcentral=3498168}","https://www.semanticscholar.org/paper/5d88acfcc9b1fcad16a0f85164acba68a6000540","The Co-Chaperone Hch1 Regulates Hsp90 Function Differently than Its Homologue Aha1 and Confers Sensitivity to Yeast to the Hsp90 Inhibitor NVP-AUY922","[{authorid=50519847, name=H. Armstrong}, {authorid=6451792, name=Annemarie Wolmarans}, {authorid=47234919, name=Rebecca Mercier}, {authorid=32371212, name=BaoChan Mai}, {authorid=101682125, name=P. LaPointe}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2012","61","31","1","true","[{category=Biology, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle, Study]","2012-11-14","{name=PLoS ONE, pages=null, volume=7}","1512545"
"200102","{acl=null, dblp=null, arxiv=null, mag=1506412644, corpusid=200102, pubmed=26157417, doi=10.3389/fneur.2015.00139, pubmedcentral=4478389}","https://www.semanticscholar.org/paper/3a5ef87760e4ef59f19a70c5f329b3e88de8260e","Cardiac Autonomic Dysfunction in Patients with Schizophrenia and Their Healthy Relatives – A Small Review","[{authorid=2424740, name=K. Bär}]","Frontiers in Neurology","3513ce18-3757-4358-b15f-7060af98e6d0","2015","72","55","2","true","[{category=Medicine, source=s2-fos-model}, {category=Psychology, source=s2-fos-model}, {category=Medicine, source=external}]","[Review, JournalArticle]","2015-06-24","{name=Frontiers in Neurology, pages=null, volume=6}","200102"
"263980197","{acl=null, dblp=null, arxiv=null, mag=2170584025, corpusid=263980197, pubmed=24024082, doi=10.7717/peerj.129, pubmedcentral=3746960}","https://www.semanticscholar.org/paper/ee5e156bbb2f2934832db9648170b97373ce95e2","DNA barcoding unveils skate (Chondrichthyes: Rajidae) species diversity in ‘ray’ products sold across Ireland and the UK","[{authorid=2052716730, name=A. Griffiths}, {authorid=2258122577, name=Dana D. Miller}, {authorid=47774989, name=A. Egan}, {authorid=2257689266, name=Jennifer Fox}, {authorid=2257661930, name=Adam Greenfield}, {authorid=2257817271, name=Stefano Mariani}]","PeerJ","558a3215-8ffd-4b31-be7f-f653ca3b600d","2013","37","37","0","true","[{category=Environmental Science, source=s2-fos-model}, {category=Biology, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2013-08-13","{name=PeerJ, pages=null, volume=1}","263980197"
"204815422","{acl=null, dblp=null, arxiv=null, mag=2982062202, corpusid=204815422, pubmed=31631325, doi=10.1002/bit.27200, pubmedcentral=7003738}","https://www.semanticscholar.org/paper/65da3aa1343ab06518d2bdd3c2dc88b41cc09761","Characterization and mutagenesis of Chinese hamster ovary cells endogenous retroviruses to inactivate viral particle release","[{authorid=90268588, name=P. Duroy}, {authorid=32243572, name=S. Bosshard}, {authorid=1399808167, name=Emanuel Schmid‐Siegert}, {authorid=40618717, name=S. Neuenschwander}, {authorid=3981849, name=Ghislaine Arib}, {authorid=104960556, name=P. Lemercier}, {authorid=1415132967, name=Jacqueline Masternak}, {authorid=1411515723, name=Lucien Roesch}, {authorid=1411954850, name=Flavien Buron}, {authorid=4372036, name=P. Girod}, {authorid=1793133, name=I. Xenarios}, {authorid=1845144, name=N. Mermod}]","Biotechnology and Bioengineering","c8fda4ac-cb02-4767-8300-0aa3c04453a1","2019","72","6","1","true","[{category=Biology, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[JournalArticle]","2019-11-12","{name=Biotechnology and Bioengineering, pages=466 - 485, volume=117}","204815422"
"264971717","{acl=null, dblp=null, arxiv=null, mag=2399009415, corpusid=264971717, pubmed=30034718, doi=10.1039/c6sc00513f, pubmedcentral=6021780}","https://www.semanticscholar.org/paper/65c4245d1662b1eaa0128d5263cf1b8ff29cd116","A “roller-wheel” Pt-containing small molecule that outperforms its polymer analogs in organic solar cells","[{authorid=2265216992, name=Wenhan He}, {authorid=null, name=Maksim Y. Livshits}, {authorid=null, name=Diane A. Dickie}, {authorid=2271528442, name=Jianzhong Yang}, {authorid=null, name=Rachel Quinnett}, {authorid=5641720, name=J. Rack}, {authorid=2271734149, name=Qin Wu}, {authorid=null, name=Yang Qin}]","Chemical Science","2a0713ba-a4af-4a0a-ae49-81b8edeca660","2016","64","14","1","true","[{category=Chemistry, source=s2-fos-model}, {category=Materials Science, source=s2-fos-model}, {category=Medicine, source=external}, {category=Chemistry, source=external}]","[JournalArticle]","2016-05-23","{name=Chemical Science, pages=5798 - 5804, volume=7}","264971717"
"8653905","{acl=null, dblp=null, arxiv=null, mag=2619523625, corpusid=8653905, pubmed=28684978, doi=10.3762/bjoc.13.98, pubmedcentral=5480346}","https://www.semanticscholar.org/paper/aa3238f1928cb9e2e433383ed0c102614f2bce2b","A strategic approach to [6,6]-bicyclic lactones: application towards the CD fragment of DHβE","[{authorid=11359331, name=T. Jepsen}, {authorid=12199239, name=Emil Glibstrup}, {authorid=7393937, name=François Crestey}, {authorid=144175170, name=A. Jensen}, {authorid=2761467, name=J. Kristensen}]","Beilstein Journal of Organic Chemistry","d019220c-56d5-4c73-b3d7-6c4061b3a42d","2017","28","3","0","true","[{category=Chemistry, source=s2-fos-model}, {category=Medicine, source=external}, {category=Chemistry, source=external}]","[JournalArticle]","2017-05-22","{name=Beilstein Journal of Organic Chemistry, pages=988 - 994, volume=13}","8653905"
"195699449","{acl=null, dblp=null, arxiv=1906.11781, mag=3102101297, corpusid=195699449, pubmed=31778986, doi=10.1088/1361-6633/ab5c91, pubmedcentral=null}","https://www.semanticscholar.org/paper/65954c08e1f6b1598e77ec3dcdf0a7163b4f4cf2","It is all about phases: ultrafast holographic photoelectron imaging","[{authorid=15622209, name=C. Figueira de Morisson Faria}, {authorid=145327259, name=A. Maxwell}]","Reports on progress in physics. Physical Society",,"2019","287","66","1","true","[{category=Physics, source=s2-fos-model}, {category=Physics, source=external}, {category=Medicine, source=external}]","[JournalArticle, Review]","2019-06-27","{name=Reports on Progress in Physics, pages=null, volume=83}","195699449"
"8162356","{acl=null, dblp=null, arxiv=null, mag=2019340101, corpusid=8162356, pubmed=23457460, doi=10.1371/journal.pone.0055075, pubmedcentral=3574160}","https://www.semanticscholar.org/paper/5593f78115432e319b181147250391e828ac9d28","The Anti-Migratory Effects of FKBPL and Its Peptide Derivative, AD-01: Regulation of CD44 and the Cytoskeletal Pathway","[{authorid=5411099, name=A. Yakkundi}, {authorid=39125099, name=L. McCallum}, {authorid=1401835397, name=Anthony A. O’Kane}, {authorid=145008739, name=H. Dyer}, {authorid=145890643, name=J. Worthington}, {authorid=3821499, name=Hayley D. McKeen}, {authorid=4529957, name=L. McClements}, {authorid=2111818186, name=C. Elliott}, {authorid=6700260, name=H. McCarthy}, {authorid=39917492, name=D. Hirst}, {authorid=47850993, name=T. Robson}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2013","52","28","2","true","[{category=Biology, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[JournalArticle]","2013-02-15","{name=PLoS ONE, pages=null, volume=8}","8162356"
"14106018","{acl=null, dblp=null, arxiv=null, mag=1737284183, corpusid=14106018, pubmed=26372967, doi=10.5116/ijme.55f2.7d9b, pubmedcentral=4583833}","https://www.semanticscholar.org/paper/8ef1d3c1936ba4615013ac27823fe00b1413ecae","Patient death in simulation-based medical education","[{authorid=3630264, name=L. Mileder}, {authorid=5681596, name=C. Vajda}, {authorid=5074150, name=T. Wegscheider}]","International Journal of Medical Education","4c15e016-238b-4fe9-9236-80876f990c4a","2015","10","9","0","true","[{category=Education, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Psychology, source=external}, {category=Medicine, source=external}]","[JournalArticle, Review]","2015-09-15","{name=International Journal of Medical Education, pages=109 - 110, volume=6}","14106018"
"5968013","{acl=null, dblp=null, arxiv=null, mag=1991444970, corpusid=5968013, pubmed=23450042, doi=10.2174/157015912803217288, pubmedcentral=3468881}","https://www.semanticscholar.org/paper/11d0bd0a41ea34926670bfc6330bc25cab4d2420","NMDA Neurotransmission Dysfunction in Behavioral and Psychological Symptoms of Alzheimer’s Disease","[{authorid=null, name=Yu-Jhen Huang}, {authorid=null, name=Chieh-Hsin Lin}, {authorid=null, name=Hsien-Yuan Lane}, {authorid=null, name=Guochuan E Tsai}]","Current Neuropharmacology","00b197ad-db71-4e63-95d6-23c50400ab53","2012","0","3","0","true","[{category=Medicine, source=s2-fos-model}, {category=Psychology, source=s2-fos-model}, {category=Psychology, source=external}, {category=Medicine, source=external}]","[JournalArticle, Review]","2012-08-31","{name=Current Neuropharmacology, pages=272 - 285, volume=10}","5968013"
"2448832","{acl=null, dblp=null, arxiv=null, mag=2071274705, corpusid=2448832, pubmed=22174842, doi=10.1371/journal.pone.0028592, pubmedcentral=3235141}","https://www.semanticscholar.org/paper/03460fcb2d12eba29aba26951d80c61af9b1a881","Postoperative Deterioration in Health Related Quality of Life as Predictor for Survival in Patients with Glioblastoma: A Prospective Study","[{authorid=1725097, name=A. Jakola}, {authorid=46569376, name=S. Gulati}, {authorid=10770394, name=C. Weber}, {authorid=3017760, name=G. Unsgård}, {authorid=145050914, name=O. Solheim}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2011","39","61","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2011-12-09","{name=PLoS ONE, pages=null, volume=6}","2448832"
"263924920","{acl=null, dblp=null, arxiv=null, mag=2035714089, corpusid=263924920, pubmed=23308401, doi=10.1289/ehp.1205862, pubmedcentral=3621202}","https://www.semanticscholar.org/paper/c11f3f6fc5b6726e244b0764b1e4842626f2d7d6","Long-Term Exposure to Urban Air Pollution and Mortality in a Cohort of More than a Million Adults in Rome","[{authorid=6660199, name=G. Cesaroni}, {authorid=3867969, name=C. Badaloni}, {authorid=2837635, name=C. Gariazzo}, {authorid=3544648, name=M. Stafoggia}, {authorid=50350984, name=R. Sozzi}, {authorid=2249030153, name=M. Davoli}, {authorid=2237612510, name=F. Forastiere}]","Environmental Health Perspectives","74dbb751-54d9-4be5-baa6-52a5e58ea8dd","2013","40","301","22","true","[{category=Environmental Science, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2013-01-08","{name=Environmental Health Perspectives, pages=324 - 331, volume=121}","263924920"
"1179065","{acl=null, dblp=null, arxiv=null, mag=2025577773, corpusid=1179065, pubmed=25901358, doi=10.1371/journal.pone.0123989, pubmedcentral=4406735}","https://www.semanticscholar.org/paper/aadb967994cf09bc933032ac422821050c9acbfe","Association between Cardiorespiratory Fitness and Health-Related Quality of Life among Patients at Risk for Cardiovascular Disease in Uruguay","[{authorid=6808584, name=Morgan N Clennin}, {authorid=33520276, name=Jonathan P. W. Payne}, {authorid=47989022, name=E. Rienzi}, {authorid=27346053, name=C. Lavie}, {authorid=6377701, name=S. Blair}, {authorid=8599311, name=R. Pate}, {authorid=145465283, name=X. Sui}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2015","49","18","2","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2015-04-22","{name=PLoS ONE, pages=null, volume=10}","1179065"
